4580,country,0,США,100
4581,country,0,Канада,100
4582,country,0,Албания,100
4583,country,0,Андорра,100
4584,country,0,Австрия,100
4585,country,0,Бельгия,100
4586,country,0,Болгария,100
4587,country,0,Хорватия,100
4588,country,0,Дания,100
4589,country,0,Финляндия,100
4590,country,0,Франция,100
4591,country,0,Германия,100
4592,country,0,Греция,100
4593,country,0,Венгрия,100
4594,country,0,Исландия,100
4595,country,0,Италия,100
4596,country,0,Лихтенштейн,100
4597,country,0,Люксембург,100
4598,country,0,Македония,100
4599,country,0,Мальта,100
4600,country,0,Монако,100
4601,country,0,Нидерланды,100
4602,country,0,Норвегия,100
4603,country,0,Польша,100
4604,country,0,Португалия,100
4605,country,0,Румыния,100
4606,country,0,Словакия,100
4607,country,0,Словения,100
4608,country,0,Ирландия,100
4609,country,0,Испания,100
4610,country,0,Швеция,100
4611,country,0,Швейцария,100
4612,country,0,Великобритания,100
4613,country,0,Ватикан,100
4614,country,0,Югославия,100
4615,country,0,Босния и Герцеговина,100
4616,country,0,Чешская республика,100
4617,country,0,Мексика,100
4618,country,0,Израиль,100
4619,country,0,Австралия,100
4620,country,0,Ангола,100
4621,country,0,Новая Зеландия,100
4622,country,0,Азербайджан,100
4623,country,0,Эстония,100
4624,country,0,Грузия,100
4625,country,0,Латвия,100
4626,country,0,Литва,100
4627,country,0,Молдавия,100
4628,country,0,Туркменистан,100
4629,country,0,Армения,100
4630,country,0,Таджикистан,100
4631,country,0,Узбекистан,100
4632,country,0,Кыргызстан,100
4633,country,0,Молдавия,100
